"Serial Number","Cardheadger Serial Number",Name,"Grading Co","Grading Co Serial Number",Year,Set,"Card Number",Parallel,Grade,Category,Price
11555,1646795261190x555661684815069700,Goldeen,PSA,55925282,1999,"Pokemon Jungle",53,"1st Edition","PSA 9",Pokemon,18.50
11555,1646795279642x766521174747535700,Goldeen,PSA,55925282,1999,"Pokemon Jungle",53,Base,"PSA 9",Pokemon,9.99
11467,,Goldeen,PSA,55925283,1999,"Pokemon Jungle",,53,"PSA 8",Pokemon,
11467,1646795261190x555661684815069700,Goldeen,PSA,55925283,1999,"Pokemon Jungle",53,"1st Edition","PSA 8",Pokemon,21.97
11467,1646795279642x766521174747535700,Goldeen,PSA,55925283,1999,"Pokemon Jungle",53,Base,"PSA 8",Pokemon,10.50
11553,,Goldeen,PSA,55925284,1999,"Pokemon Jungle",,53,"PSA 9",Pokemon,
11553,1646795261190x555661684815069700,Goldeen,PSA,55925284,1999,"Pokemon Jungle",53,"1st Edition","PSA 9",Pokemon,18.50
11553,1646795279642x766521174747535700,Goldeen,PSA,55925284,1999,"Pokemon Jungle",53,Base,"PSA 9",Pokemon,9.99
11476,1647324476865x323935381193444700,Oddish,PSA,55925285,2000,"Pokemon Rocket",63,"1st Edition","PSA 4",Pokemon,
11476,1647324592361x493056883634150660,Oddish,PSA,55925285,2000,"Pokemon Rocket",63,Base,"PSA 4",Pokemon,
11301,1646795197828x895491120089021200,Dodrio,PSA,55925286,1999,Pokemon,34,"1st Edition","PSA 9",Pokemon,26.00
11301,1646795196788x575862641562363140,Dodrio,PSA,55925286,1999,Pokemon,34,Base,"PSA 9",Pokemon,10.00
11300,,Dodrio,PSA,55925287,1999,Pokemon,,34,"PSA 9",Pokemon,
11300,1646795196788x575862641562363140,Dodrio,PSA,55925287,1999,Pokemon,34,Base,"PSA 9",Pokemon,10.00
11300,1646795197828x895491120089021200,Dodrio,PSA,55925287,1999,Pokemon,34,"1st Edition","PSA 9",Pokemon,26.00
11602,1646795196788x575862641562363140,Dodrio,PSA,55925288,1999,"Pokemon Jungle",34,Base,"PSA 8",Pokemon,1.04
11602,1646795197828x895491120089021200,Dodrio,PSA,55925288,1999,"Pokemon Jungle",34,"1st Edition","PSA 8",Pokemon,18.50
11567,1646795164268x214467797221199900,Fearow,PSA,55925289,1999,Pokemon,36,Base,"PSA 8",Pokemon,10.99
11567,1646795133113x281970134205972160,Fearow,PSA,55925289,1999,Pokemon,36,"1st Edition","PSA 8",Pokemon,18.99
11568,1646795133113x281970134205972160,Fearow,PSA,55925290,1999,Pokemon,36,"1st Edition","PSA 8",Pokemon,18.99
11568,1646795164268x214467797221199900,Fearow,PSA,55925290,1999,Pokemon,36,Base,"PSA 8",Pokemon,10.99
11552,1646795149592x784874565821980900,Exeggutor,PSA,55925291,1999,"Pokemon Jungle",35,Base,"PSA 9",Pokemon,12.52
11552,1646795201376x726749657008586200,Exeggutor,PSA,55925291,1999,"Pokemon Jungle",35,"1st Edition","PSA 9",Pokemon,22.00
11458,,Gloom,PSA,55925294,1999,"Pokemon Jungle",,37,"PSA 9",Pokemon,
11458,1646795203505x918566312621626800,Gloom,PSA,55925294,1999,"Pokemon Jungle",37,Base,"PSA 9",Pokemon,12.99
11458,1646795256680x603475847591691900,Gloom,PSA,55925294,1999,"Pokemon Jungle",37,"1st Edition","PSA 9",Pokemon,20.50
11534,1646795256680x603475847591691900,Gloom,PSA,55925295,1999,"Pokemon Jungle",37,"1st Edition","PSA 9",Pokemon,20.50
11534,1646795203505x918566312621626800,Gloom,PSA,55925295,1999,"Pokemon Jungle",37,Base,"PSA 9",Pokemon,12.99
11547,,Gloom,PSA,55925296,1999,"Pokemon Jungle",,37,"PSA 9",Pokemon,
11547,1646795203505x918566312621626800,Gloom,PSA,55925296,1999,"Pokemon Jungle",37,Base,"PSA 9",Pokemon,12.99
11547,1646795256680x603475847591691900,Gloom,PSA,55925296,1999,"Pokemon Jungle",37,"1st Edition","PSA 9",Pokemon,20.50
11674,1646795203505x918566312621626800,Gloom,PSA,55925298,1999,"Pokemon Jungle",37,Base,"PSA 9",Pokemon,12.99
11674,1646795256680x603475847591691900,Gloom,PSA,55925298,1999,"Pokemon Jungle",37,"1st Edition","PSA 9",Pokemon,20.50
11526,1646795210465x843304495165912300,Primeape,PSA,55925299,1999,"Pokemon Jungle",43,"1st Edition","PSA 9",Pokemon,20.00
11526,1646795274644x502365590495936500,Primeape,PSA,55925299,1999,"Pokemon Jungle",43,Base,"PSA 9",Pokemon,12.50
11326,,Primeape,PSA,55925300,1999,Pokemon,Jungle,43,"PSA 7",Pokemon,
11326,1646795210465x843304495165912300,Primeape,PSA,55925300,1999,Pokemon,43,"1st Edition","PSA 7",Pokemon,
11326,1646795274644x502365590495936500,Primeape,PSA,55925300,1999,Pokemon,43,Base,"PSA 7",Pokemon,
11497,1646795274644x502365590495936500,Primeape,PSA,55925301,1999,"Pokemon Jungle",43,Base,"PSA 8",Pokemon,
11497,1646795210465x843304495165912300,Primeape,PSA,55925301,1999,"Pokemon Jungle",43,"1st Edition","PSA 8",Pokemon,18.00
11446,,Primeape,PSA,55925302,1999,"Pokemon Jungle",,43,"PSA 8",Pokemon,
11446,1646795210465x843304495165912300,Primeape,PSA,55925302,1999,"Pokemon Jungle",43,"1st Edition","PSA 8",Pokemon,18.00
11446,1646795274644x502365590495936500,Primeape,PSA,55925302,1999,"Pokemon Jungle",43,Base,"PSA 8",Pokemon,
11424,,Parasect,PSA,55925303,1999,"Pokemon Jungle",,41,"PSA 8",Pokemon,
11424,1646795178253x511879825661218500,Parasect,PSA,55925303,1999,"Pokemon Jungle",41,"1st Edition","PSA 8",Pokemon,13.62
11424,1646795213903x281762555409748040,Parasect,PSA,55925303,1999,"Pokemon Jungle",41,Base,"PSA 8",Pokemon,10.50
11536,1646795178253x511879825661218500,Parasect,PSA,55925304,1999,"Pokemon Jungle",41,"1st Edition","PSA 10",Pokemon,92.00
11536,1646795213903x281762555409748040,Parasect,PSA,55925304,1999,"Pokemon Jungle",41,Base,"PSA 10",Pokemon,31.00
11426,,Parasect,PSA,55925305,1999,"Pokemon Jungle",,41,"PSA 7",Pokemon,
11426,1646795178253x511879825661218500,Parasect,PSA,55925305,1999,"Pokemon Jungle",41,"1st Edition","PSA 7",Pokemon,
11426,1646795213903x281762555409748040,Parasect,PSA,55925305,1999,"Pokemon Jungle",41,Base,"PSA 7",Pokemon,8.49
11461,1646795213903x281762555409748040,Parasect,PSA,55925306,1999,"Pokemon Jungle",41,Base,"PSA 10",Pokemon,31.00
11461,1646795178253x511879825661218500,Parasect,PSA,55925306,1999,"Pokemon Jungle",41,"1st Edition","PSA 10",Pokemon,92.00
11447,1646795277682x423243210466946800,Persian,PSA,55925307,1999,"Pokemon Jungle",42,Base,"PSA 8",Pokemon,7.50
11447,1646795227556x534281269301327040,Persian,PSA,55925307,1999,"Pokemon Jungle",42,"1st Edition","PSA 8",Pokemon,7.50
11585,1646795227556x534281269301327040,Persian,PSA,55925308,1999,"Pokemon Jungle",42,"1st Edition","PSA 8",Pokemon,7.50
11585,1646795277682x423243210466946800,Persian,PSA,55925308,1999,"Pokemon Jungle",42,Base,"PSA 8",Pokemon,7.50
11324,1646795139148x783645306887780900,Nidorina,PSA,55925309,1999,Pokemon,40,"1st Edition","PSA 8",Pokemon,14.52
11324,1646795146445x868854382215005000,Nidorina,PSA,55925309,1999,Pokemon,40,Base,"PSA 8",Pokemon,17.50
11308,1646795146445x868854382215005000,Nidorina,PSA,55925310,1999,Pokemon,40,Base,"PSA 9",Pokemon,16.99
11308,1646795139148x783645306887780900,Nidorina,PSA,55925310,1999,Pokemon,40,"1st Edition","PSA 9",Pokemon,15.02
11613,1646615727441x986937741814836400,"Computer Search",PSA,55925311,1999,Pokemon,71,Base,"PSA 8",Pokemon,
11613,1646615492143x605753627316480100,"Computer Search",PSA,55925311,1999,Pokemon,71,Shadowless,"PSA 8",Pokemon,
11613,1646615606432x120392869106496830,"Computer Search",PSA,55925311,1999,Pokemon,71,"Trainer Deck B","PSA 8",Pokemon,
11613,1646615702998x341654922318539440,"Computer Search",PSA,55925311,1999,Pokemon,71,"1st Edition","PSA 8",Pokemon,
11613,1646615704480x604443717834230400,"Computer Search",PSA,55925311,1999,Pokemon,71,"Base Set 1999-2000","PSA 8",Pokemon,
11590,1646615732942x902286797780376800,"Devolution Spray",PSA,55925312,1999,Pokemon,72,"Base Set 1999-2000","PSA 5",Pokemon,
11590,1646615568428x103977001250910030,"Devolution Spray",PSA,55925312,1999,Pokemon,72,"1st Edition","PSA 5",Pokemon,
11590,1646615575206x249520950270653020,"Devolution Spray",PSA,55925312,1999,Pokemon,72,Shadowless,"PSA 5",Pokemon,
11590,1646615729398x849611073833959300,"Devolution Spray",PSA,55925312,1999,Pokemon,72,Base,"PSA 5",Pokemon,
11596,1646615756125x672725027967259900,"Clefairy Doll",PSA,55925313,1999,Pokemon,70,"Base Set 1999-2000","PSA 7",Pokemon,
11596,1646615619238x630862561258902300,"Clefairy Doll",PSA,55925313,1999,Pokemon,70,"1st Edition","PSA 7",Pokemon,
11596,1646615778270x752710274917456300,"Clefairy Doll",PSA,55925313,1999,Pokemon,70,Base,"PSA 7",Pokemon,
11596,1646615793360x685082696702249900,"Clefairy Doll",PSA,55925313,1999,Pokemon,70,Shadowless,"PSA 7",Pokemon,9.99
11592,1646615778270x752710274917456300,"Clefairy Doll",PSA,55925314,1999,Pokemon,70,Base,"PSA 8",Pokemon,8.50
11592,1646615619238x630862561258902300,"Clefairy Doll",PSA,55925314,1999,Pokemon,70,"1st Edition","PSA 8",Pokemon,44.98
11592,1646615756125x672725027967259900,"Clefairy Doll",PSA,55925314,1999,Pokemon,70,"Base Set 1999-2000","PSA 8",Pokemon,
11592,1646615793360x685082696702249900,"Clefairy Doll",PSA,55925314,1999,Pokemon,70,Shadowless,"PSA 8",Pokemon,14.50
11565,1646615495204x524883157285736000,Gastly,PSA,55925315,1999,Pokemon,50,"Base Set 1999-2000","PSA 7",Pokemon,
11565,1646615499029x668266661611859600,Gastly,PSA,55925315,1999,Pokemon,50,Shadowless,"PSA 7",Pokemon,
11565,1646615734997x670118163082773900,Gastly,PSA,55925315,1999,Pokemon,50,Base,"PSA 7",Pokemon,
11565,1646615804852x540878816722711800,Gastly,PSA,55925315,1999,Pokemon,50,"1st Edition","PSA 7",Pokemon,14.52
11588,1646615734997x670118163082773900,Gastly,PSA,55925316,1999,Pokemon,50,Base,"PSA 9",Pokemon,13.51
11588,1646615495204x524883157285736000,Gastly,PSA,55925316,1999,Pokemon,50,"Base Set 1999-2000","PSA 9",Pokemon,
11588,1646615499029x668266661611859600,Gastly,PSA,55925316,1999,Pokemon,50,Shadowless,"PSA 9",Pokemon,22.50
11588,1646615804852x540878816722711800,Gastly,PSA,55925316,1999,Pokemon,50,"1st Edition","PSA 9",Pokemon,74.97
11576,,Gastly,PSA,55925317,1999,Pokemon,,50,"PSA 8",Pokemon,
11576,1646615495204x524883157285736000,Gastly,PSA,55925317,1999,Pokemon,50,"Base Set 1999-2000","PSA 8",Pokemon,
11576,1646615499029x668266661611859600,Gastly,PSA,55925317,1999,Pokemon,50,Shadowless,"PSA 8",Pokemon,19.19
11576,1646615734997x670118163082773900,Gastly,PSA,55925317,1999,Pokemon,50,Base,"PSA 8",Pokemon,11.44
11576,1646615804852x540878816722711800,Gastly,PSA,55925317,1999,Pokemon,50,"1st Edition","PSA 8",Pokemon,21.50
11362,,Gastly,PSA,55925318,1999,"Pokemon ",,50,"PSA 8",Pokemon,
11362,1646615495204x524883157285736000,Gastly,PSA,55925318,1999,"Pokemon ",50,"Base Set 1999-2000","PSA 8",Pokemon,
11362,1646615499029x668266661611859600,Gastly,PSA,55925318,1999,"Pokemon ",50,Shadowless,"PSA 8",Pokemon,19.19
11362,1646615734997x670118163082773900,Gastly,PSA,55925318,1999,"Pokemon ",50,Base,"PSA 8",Pokemon,11.44
11362,1646615804852x540878816722711800,Gastly,PSA,55925318,1999,"Pokemon ",50,"1st Edition","PSA 8",Pokemon,21.50
11572,,Gastly,PSA,55925319,1999,Pokemon,,50,"PSA 6",Pokemon,
11572,1646615495204x524883157285736000,Gastly,PSA,55925319,1999,Pokemon,50,"Base Set 1999-2000","PSA 6",Pokemon,
11572,1646615499029x668266661611859600,Gastly,PSA,55925319,1999,Pokemon,50,Shadowless,"PSA 6",Pokemon,8.50
11572,1646615734997x670118163082773900,Gastly,PSA,55925319,1999,Pokemon,50,Base,"PSA 6",Pokemon,
11572,1646615804852x540878816722711800,Gastly,PSA,55925319,1999,Pokemon,50,"1st Edition","PSA 6",Pokemon,
11618,1646795189780x592723735367043000,Rhyhorn,PSA,55925320,1999,"Pokemon Jungle",61,"1st Edition","PSA 10",Pokemon,51.00
11618,1646795269615x315063588639652400,Rhyhorn,PSA,55925320,1999,"Pokemon Jungle",61,Base,"PSA 10",Pokemon,55.00
11543,,Rhyhorn,PSA,55925321,1999,"Pokemon Jungle",,61,"PSA 8",Pokemon,
11543,1646795189780x592723735367043000,Rhyhorn,PSA,55925321,1999,"Pokemon Jungle",61,"1st Edition","PSA 8",Pokemon,29.68
11543,1646795269615x315063588639652400,Rhyhorn,PSA,55925321,1999,"Pokemon Jungle",61,Base,"PSA 8",Pokemon,18.50
11452,,Rhyhorn,PSA,55925322,1999,"Pokemon Jungle",,61,"PSA 9",Pokemon,
11452,1646795189780x592723735367043000,Rhyhorn,PSA,55925322,1999,"Pokemon Jungle",61,"1st Edition","PSA 9",Pokemon,15.52
11452,1646795269615x315063588639652400,Rhyhorn,PSA,55925322,1999,"Pokemon Jungle",61,Base,"PSA 9",Pokemon,17.00
11471,,Rhyhorn,PSA,55925323,1999,"Pokemon Jungle",,61,"PSA 9",Pokemon,
11471,1646795189780x592723735367043000,Rhyhorn,PSA,55925323,1999,"Pokemon Jungle",61,"1st Edition","PSA 9",Pokemon,15.52
11471,1646795269615x315063588639652400,Rhyhorn,PSA,55925323,1999,"Pokemon Jungle",61,Base,"PSA 9",Pokemon,17.00
11591,1646795251558x228506497620691200,Venonat,PSA,55925324,1999,"Pokemon Jungle",63,"1st Edition","PSA 7",Pokemon,
11591,1646795162278x594174838621761800,Venonat,PSA,55925324,1999,"Pokemon Jungle",63,Base,"PSA 7",Pokemon,9.25
11606,,Venonat,PSA,55925325,1999,"Pokemon Jungle",,63,"PSA 10",Pokemon,
11606,1646795162278x594174838621761800,Venonat,PSA,55925325,1999,"Pokemon Jungle",63,Base,"PSA 10",Pokemon,34.99
11606,1646795251558x228506497620691200,Venonat,PSA,55925325,1999,"Pokemon Jungle",63,"1st Edition","PSA 10",Pokemon,45.02
11453,,Venonat,PSA,55925326,1999,"Pokemon Jungle",,63,"PSA 9",Pokemon,
11453,1646795162278x594174838621761800,Venonat,PSA,55925326,1999,"Pokemon Jungle",63,Base,"PSA 9",Pokemon,10.50
11453,1646795251558x228506497620691200,Venonat,PSA,55925326,1999,"Pokemon Jungle",63,"1st Edition","PSA 9",Pokemon,12.72
11600,,Venonat,PSA,55925327,1999,"Pokemon Jungle",,63,"PSA 10",Pokemon,
11600,1646795162278x594174838621761800,Venonat,PSA,55925327,1999,"Pokemon Jungle",63,Base,"PSA 10",Pokemon,34.99
11600,1646795251558x228506497620691200,Venonat,PSA,55925327,1999,"Pokemon Jungle",63,"1st Edition","PSA 10",Pokemon,45.02
11339,,Venonat,PSA,55925328,1999,"Pokemon Jungle",,63,"PSA 9",Pokemon,
11339,1646795162278x594174838621761800,Venonat,PSA,55925328,1999,"Pokemon Jungle",63,Base,"PSA 9",Pokemon,10.50
11339,1646795251558x228506497620691200,Venonat,PSA,55925328,1999,"Pokemon Jungle",63,"1st Edition","PSA 9",Pokemon,12.72
11512,1646715273646x141623563826221540,Cloyster,PSA,55925329,1999,"Pokemon Fossil",32,"1st Edition","PSA 9",Pokemon,24.99
11512,1646715294729x427918980722352000,Cloyster,PSA,55925329,1999,"Pokemon Fossil",32,Base,"PSA 9",Pokemon,
11598,1646715294729x427918980722352000,Cloyster,PSA,55925330,1999,"Pokemon Fossil",32,Base,"PSA 8",Pokemon,11.95
11598,1646715273646x141623563826221540,Cloyster,PSA,55925330,1999,"Pokemon Fossil",32,"1st Edition","PSA 8",Pokemon,14.02
11368,,Cloyster,PSA,55925331,1999,"Pokemon Fossil",,32,"PSA 8",Pokemon,
11368,1646715273646x141623563826221540,Cloyster,PSA,55925331,1999,"Pokemon Fossil",32,"1st Edition","PSA 8",Pokemon,14.02
11368,1646715294729x427918980722352000,Cloyster,PSA,55925331,1999,"Pokemon Fossil",32,Base,"PSA 8",Pokemon,11.95
11370,,Cloyster,PSA,55925332,1999,"Pokemon Fossil",,32,"PSA 8",Pokemon,
11370,1646715273646x141623563826221540,Cloyster,PSA,55925332,1999,"Pokemon Fossil",32,"1st Edition","PSA 8",Pokemon,14.02
11370,1646715294729x427918980722352000,Cloyster,PSA,55925332,1999,"Pokemon Fossil",32,Base,"PSA 8",Pokemon,11.95
11473,1646795275615x861697292335633900,Oddish,PSA,55925333,1999,"Pokemon Jungle",58,"1st Edition","PSA 9",Pokemon,13.50
11473,1646795259895x707145652050455800,Oddish,PSA,55925333,1999,"Pokemon Jungle",58,Base,"PSA 9",Pokemon,12.52
11593,1646795259895x707145652050455800,Oddish,PSA,55925334,1999,"Pokemon Jungle",58,Base,"PSA 8",Pokemon,
11593,1646795275615x861697292335633900,Oddish,PSA,55925334,1999,"Pokemon Jungle",58,"1st Edition","PSA 8",Pokemon,19.99
11451,,Oddish,PSA,55925335,1999,"Pokemon Jungle",,58,"PSA 9",Pokemon,
11451,1646795259895x707145652050455800,Oddish,PSA,55925335,1999,"Pokemon Jungle",58,Base,"PSA 9",Pokemon,12.52
11451,1646795275615x861697292335633900,Oddish,PSA,55925335,1999,"Pokemon Jungle",58,"1st Edition","PSA 9",Pokemon,13.50
11550,,Oddish,PSA,55925336,1999,"Pokemon Jungle",,58,"PSA 8",Pokemon,
11550,1646795259895x707145652050455800,Oddish,PSA,55925336,1999,"Pokemon Jungle",58,Base,"PSA 8",Pokemon,
11550,1646795275615x861697292335633900,Oddish,PSA,55925336,1999,"Pokemon Jungle",58,"1st Edition","PSA 8",Pokemon,19.99
11507,,Oddish,PSA,55925337,1999,"Pokemon Jungle",,58,"PSA 9",Pokemon,
11507,1646795259895x707145652050455800,Oddish,PSA,55925337,1999,"Pokemon Jungle",58,Base,"PSA 9",Pokemon,12.52
11507,1646795275615x861697292335633900,Oddish,PSA,55925337,1999,"Pokemon Jungle",58,"1st Edition","PSA 9",Pokemon,13.50
11549,,Oddish,PSA,55925338,1999,"Pokemon Jungle",,58,"PSA 8",Pokemon,
11549,1646795259895x707145652050455800,Oddish,PSA,55925338,1999,"Pokemon Jungle",58,Base,"PSA 8",Pokemon,
11549,1646795275615x861697292335633900,Oddish,PSA,55925338,1999,"Pokemon Jungle",58,"1st Edition","PSA 8",Pokemon,19.99
11390,1646795206319x862284805562560800,Paras,PSA,55925339,1999,"Pokemon Jungle",59,Base,"PSA 9",Pokemon,
11390,1646795125000x607545113378550300,Paras,PSA,55925339,1999,"Pokemon Jungle",59,"1st Edition","PSA 9",Pokemon,14.49
11525,1646795191473x783570917919455500,Spearow,PSA,55925341,1999,"Pokemon Jungle",62,"1st Edition","PSA 8",Pokemon,20.00
11525,1646795235394x922296005976416300,Spearow,PSA,55925341,1999,"Pokemon Jungle",62,Base,"PSA 8",Pokemon,9.99
11682,1646795235394x922296005976416300,Spearow,PSA,55925342,1999,"Pokemon Jungle",62,Base,"PSA 9",Pokemon,12.99
11682,1646795191473x783570917919455500,Spearow,PSA,55925342,1999,"Pokemon Jungle",62,"1st Edition","PSA 9",Pokemon,17.86
11448,,Spearow,PSA,55925343,1999,"Pokemon Jungle",,62,"PSA 9",Pokemon,
11448,1646795191473x783570917919455500,Spearow,PSA,55925343,1999,"Pokemon Jungle",62,"1st Edition","PSA 9",Pokemon,17.86
11448,1646795235394x922296005976416300,Spearow,PSA,55925343,1999,"Pokemon Jungle",62,Base,"PSA 9",Pokemon,12.99
11423,,Spearow,PSA,55925344,1999,"Pokemon Jungle",,62,"PSA 9",Pokemon,
11423,1646795191473x783570917919455500,Spearow,PSA,55925344,1999,"Pokemon Jungle",62,"1st Edition","PSA 9",Pokemon,17.86
11423,1646795235394x922296005976416300,Spearow,PSA,55925344,1999,"Pokemon Jungle",62,Base,"PSA 9",Pokemon,12.99
11465,,Spearow,PSA,55925345,1999,"Pokemon Jungle",,62,"PSA 8",Pokemon,
11465,1646795191473x783570917919455500,Spearow,PSA,55925345,1999,"Pokemon Jungle",62,"1st Edition","PSA 8",Pokemon,20.00
11465,1646795235394x922296005976416300,Spearow,PSA,55925345,1999,"Pokemon Jungle",62,Base,"PSA 8",Pokemon,9.99
11410,,Spearow,PSA,55925346,1999,"Pokemon Jungle",,62,"PSA 9",Pokemon,
11410,1646795191473x783570917919455500,Spearow,PSA,55925346,1999,"Pokemon Jungle",62,"1st Edition","PSA 9",Pokemon,17.86
11410,1646795235394x922296005976416300,Spearow,PSA,55925346,1999,"Pokemon Jungle",62,Base,"PSA 9",Pokemon,12.99
11524,1646795169253x675569824830572400,Marowak,PSA,55925347,1999,"Pokemon Jungle",39,"1st Edition","PSA 10",Pokemon,107.50
11524,1646795267580x149755248722267740,Marowak,PSA,55925347,1999,"Pokemon Jungle",39,Base,"PSA 10",Pokemon,
11333,1646795267580x149755248722267740,Marowak,PSA,55925348,1999,Pokemon,39,Base,"PSA 9",Pokemon,
11333,1646795169253x675569824830572400,Marowak,PSA,55925348,1999,Pokemon,39,"1st Edition","PSA 9",Pokemon,25.00
"Serial Number","Cardheadger Serial Number",Name,"Grading Co","Grading Co Serial Number",Year,Set,"Card Number",Parallel,Grade,Category,Price
11391,,Nidoran,PSA,55925349,1999,"Pokemon Jungle",,57,"PSA 9",Pokemon,
11391,1646795248142x176496282362894820,Nidoran,PSA,55925349,1999,"Pokemon Jungle",57,"1st Edition","PSA 9",Pokemon,12.26
11391,1646795254549x651439352664717600,Nidoran,PSA,55925349,1999,"Pokemon Jungle",57,Base,"PSA 9",Pokemon,10.00
11437,1647324560661x111817191671287790,Magnemite,PSA,55925350,2000,"Pokemon Rocket",60,Base,"PSA 10",Pokemon,30.00
11437,1647324611502x917740745687871600,Magnemite,PSA,55925350,2000,"Pokemon Rocket",60,"1st Edition","PSA 10",Pokemon,68.76
11529,1647324491940x168347554495446900,Rattata,PSA,55925351,2000,"Pokemon Rocket",66,"1st Edition","PSA 7",Pokemon,14.00
11529,1647324480887x263129222671466980,Rattata,PSA,55925351,2000,"Pokemon Rocket",66,Base,"PSA 7",Pokemon,
11353,1647324480887x263129222671466980,Rattata,PSA,55925352,2000,"Pokemon Rocket",66,Base,"PSA 8",Pokemon,10.50
11353,1647324491940x168347554495446900,Rattata,PSA,55925352,2000,"Pokemon Rocket",66,"1st Edition","PSA 8",Pokemon,12.51
11528,1647324592361x493056883634150660,Oddish,PSA,55925353,2000,"Pokemon Rocket",63,Base,"PSA 5",Pokemon,
11528,1647324476865x323935381193444700,Oddish,PSA,55925353,2000,"Pokemon Rocket",63,"1st Edition","PSA 5",Pokemon,
11352,,Oddish,PSA,55925354,2000,"Pokemon Rocket",,63,"PSA 5",Pokemon,
11352,1647324476865x323935381193444700,Oddish,PSA,55925354,2000,"Pokemon Rocket",63,"1st Edition","PSA 5",Pokemon,
11352,1647324592361x493056883634150660,Oddish,PSA,55925354,2000,"Pokemon Rocket",63,Base,"PSA 5",Pokemon,
11357,,Oddish,PSA,55925355,2000,"Pokemon Rocket",,63,"PSA 5",Pokemon,
11357,1647324476865x323935381193444700,Oddish,PSA,55925355,2000,"Pokemon Rocket",63,"1st Edition","PSA 5",Pokemon,
11357,1647324592361x493056883634150660,Oddish,PSA,55925355,2000,"Pokemon Rocket",63,Base,"PSA 5",Pokemon,
11355,,Oddish,PSA,55925356,2000,"Pokemon Rocket",,63,"PSA 5",Pokemon,
11355,1647324476865x323935381193444700,Oddish,PSA,55925356,2000,"Pokemon Rocket",63,"1st Edition","PSA 5",Pokemon,
